"['regression', 'matlab', 'gaussian']",Likelihood based active set selection method in GPR
"['logistic-regression', 'regularization']",Good explanation for why regularisation works
"['machine-learning', 'neuralnetwork']",What is affine transformation in regards to Neural Networks?
"['career', 'reference-request', 'self-study']",How to understand equations in research papers?
"['python', 'categorical-data']",How to assign a new level to many levels of a categorical variable
['clustering'],Can some one explain how PCA is relevant in extracting parameters of Gaussian Mixture Models
"['text-mining', 'clustering']",Using Clustering in text processing
"['r', 'regression', 'linear-regression', 'forecast']",Estimating panel model in R
['dataset'],DBPedia as Table not having all the properties
"['data-mining', 'data', 'association-rules', 'market-basket-analysis']",What level of sparse-ness is OK with Apriori Association Rules?
"['data-mining', 'statistics', 'predictive-modeling', 'accuracy']","Relationship between KS, AUROC, and Gini"
"['classification', 'deep-learning']",Example of binary classifier with numerical features using deep learning
"['beginner', 'tools', 'career', 'reference-request']",Why do internet companies prefer Java/Python for data scientist job?
"['scikit', 'multiclass-classification', 'multilabel-classification']",Multilabel classification metrics on scikit
"['machine-learning', 'r', 'predictive-modeling', 'churn']",Opposite of churn?
"['machine-learning', 'r', 'text-mining', 'topic-model']",Using Topic Models in R
"['machine-learning', 'deep-learning']",How to represent target variable for chess AI
['linear-regression'],What is the difference between residual sum of squares and ordinary least squares?
"['r', 'decision-trees']",Visualizing N-way frequency table as a Decision Tree in R
"['data-mining', 'data']",Algorithm or formula to measure happiness?
"['scikit', 'ab-test']",How would I chi-squared test these simple results from A/B experiment?
['social-network-analysis'],Where in practice can we see following information propagation model
"['machine-learning', 'classification', 'algorithms', 'svm', 'supervised-learning']",How do linear learning systems classify datapoints that fall on the hyperplane
"['bigdata', 'beginner']",How much of a background in programming is necessary to become a data scientist?
['social-network-analysis'],How do I interpret the results of weighted clique percolation if communities are subsuming (not overlapping)?
['machine-learning'],generalisation of k-handed bandit to n-handed player
"['machine-learning', 'nlp']",Generate tags for live chat transcripts
"['machine-learning', 'statistics']",Probability distribution in input-output pairs
"['machine-learning', 'r', 'tools', 'sklearn']",Tools for generative models
['recommendation'],What kind of data is not appropriate using CF to do recommendation?
['machine-learning'],What are the current killing machine learning methods?
"['machine-learning', 'nlp']","""Trending"" feature to predict number of views"
"['machine-learning', 'nltk', 'text']",Building a better ML model for search term relevency
"['machine-learning', 'naive-bayes-classifier']",Using ordinal labels in a Naive-Bayes Model
"['neuralnetwork', 'visualization']",How do you visualize neural network architectures?
['clustering'],Clusering based on categorical variables?
"['python', 'theano', 'tensorflow']",Library to count number of objects in image?
"['data-mining', 'bigdata']",Clustering and confusion matrix
['k-means'],How is the Schwarz Criterion defined?
['machine-learning'],Predicting outcome of games - how to make team 1/2 interchangable
"['neuralnetwork', 'convnet']",How do subsequent convolution layers work?
"['clustering', 'k-means', 'distance']",Can k-means clustering get shells as clusters?
"['machine-learning', 'deep-learning', 'theano', 'computer-vision', 'keras']","If I input an image, how can get a bounding box over the regions where a specific neuron is activated using keras or theano?"
"['time-series', 'feature-engineering', 'binary']",binary longitudinal time series
"['classification', 'svm', 'supervised-learning', 'matlab', 'accuracy']",Different accuracy for different rng values
"['machine-learning', 'neuralnetwork', 'cross-validation']",Causes of inconsistent results with neural network?
"['machine-learning', 'classification', 'dataset', 'evaluation', 'named-entity-recognition']",Gold standard dataset for entity recognition in email
"['supervised-learning', 'unsupervised-learning']",supervised learning and labels
"['r', 'software-development']",Software Testing for Data Science in R
"['r', 'crawling', 'scraping']",Web Scraping - a scientific database
['recommendation'],Learning resources for Data Science for applications in road traffic data?
"['machine-learning', 'svm']",Can 2 dimensional input be applied to SVM?
"['markov-process', 'matlab', 'simulation']",Matlab simulation through FIS and Markov Process
['similarity'],Similarity measure for ordered binary vectors
"['clustering', 'graphs']",Partitioning Weighted Undirected Graph
"['r', 'accuracy', 'cross-validation', 'sampling', 'beginner']",Avoid iterations while calculating average model accuracy
"['machine-learning', 'classification', 'text-mining']",Can I classify set of documents using classifying method using limited number of concepts ?
['bigdata'],What is the best Big-Data framework for stream processing?
"['machine-learning', 'classification']",Predict set elements based on other elements
['software-development'],"How to access maximum volume of tweets using Twitter Streaming API, without firehose access?"
"['machine-learning', 'statistics']",root mean square error - significance of square root
"['logistic-regression', 'online-learning', 'apache-mahout']",Parameters for OnlineLogisticRegression function in Mahout
['apache-mahout'],"Mahout SSVD, how should I set k and p"
"['nlp', 'data-cleaning', 'nltk', 'google-prediction-api']",Create training data
"['r', 'python', 'data-mining']",Data Mining Gear/Goods Websites for Specific Prices
"['machine-learning', 'classification', 'neuralnetwork', 'svm', 'feature-extraction']",Deriving Feature Map formula for Inhomogeneous Polynomial Kernel
"['neuralnetwork', 'clustering', 'random-forest', 'anomaly-detection']",Accept any suggestion to create training data from correlation matrix to find odd one out to identify difference in variation
"['bigdata', 'deep-learning']",What are the most concrete and easiest to understand applications of deep learning in the industry?
"['dataset', 'data-cleaning', 'ranking']",What's the best way to rank aggregate imdb rating data?
['regression'],How to see which transformation is the best
['azure-ml'],Azure ML web service yields no return values but correct headers (no errors)
"['machine-learning', 'consumerweb']",Embedding a Machine Learning Model into a Web Application
"['classification', 'recommendation', 'recommender-system']",How to calculate question similarity according to users' result by some classification algorithms like collaborative-filtering?
"['machine-learning', 'r', 'predictive-modeling', 'random-forest', 'accuracy']",Prediction in the training sample with randomforest in r
"['machine-learning', 'matlab', 'supervised-learning', 'fuzzy-logic']",How to train a linear model using ANFIS function in MATLAB?
"['machine-learning', 'data-mining', 'bigdata', 'predictive-modeling', 'object-recognition']",Artificial neural network on ternary content addressable memory
"['machine-learning', 'neuralnetwork', 'online-learning']",is neural networks an online algorithm by nature?
['visualization'],How do you plot overlapping durations?
['knowledge-base'],Data Science Association?
"['python', 'r', 'recommendation']",Recommending movies with additional features using collaborative filtering
"['hadoop', 'bigdata']",Pig latin code error
"['python', 'recommendation', 'apache-mahout']",Content based recommendation on Mahout
"['machine-learning', 'regression', 'feature-selection', 'feature-construction', 'missing-data']",What to do when testing data has less features than training data?
"['feature-selection', 'dimensionality-reduction', 'sampling']",Order for feature and sample selection
"['r', 'sas']",Running Stat-Transfer from R
"['machine-learning', 'python', 'theano']",Mean vs Sum of cost in theano
['machine-learning'],Why doesn't AlphaGo expect its opponent to play the best possible moves?
